endTime,artistName,trackName,msPlayed,dayOfWeek
2021-11-07 09:22:00,Breakbot,Baby I'm Yours,215506,Sunday
2021-11-07 09:24:00,Afourteen,BAD GUY,130000,Sunday
2021-11-07 09:28:00,Aaron Smith,Dancin - Krono Remix,256000,Sunday
2021-11-07 09:30:00,Neilaworld,ITACHii,113684,Sunday
2021-11-07 09:34:00,Jack Stauber,Buttercup,208026,Sunday
2021-11-07 09:36:00,Vincent Augustus,I Think I'm Tired,151468,Sunday
2021-11-07 09:38:00,Booshi,Gucci Gucci Louis Louis,132007,Sunday
2021-11-07 09:41:00,ITSOKTOCRY,DEADSET RADIO FUTURE,125648,Sunday
2021-11-07 09:46:00,"Tyler, The Creator",IFHY (feat. Pharrell),310283,Sunday
2021-11-07 09:46:00,Channel Tres,Black Moses (feat. JPEGMAFIA),2015,Sunday
2021-11-07 09:50:00,Channel Tres,Black Moses (feat. JPEGMAFIA),260224,Sunday
2021-11-07 09:54:00,FKJ,Risk,238834,Sunday
2021-11-07 09:58:00,Redhands,ORANGE SODA,219428,Sunday
2021-11-07 10:02:00,Rav,Lovedrug (Off That),263830,Sunday
2021-11-07 10:04:00,Jaxxon D. Silva,A Swollen Song,130370,Sunday
2021-11-07 10:07:00,JPEGMAFIA,black stacey dash,172729,Sunday
2021-11-07 10:11:00,MED,The Stroll,242920,Sunday
2021-11-07 10:13:00,Ill Addicts,YSL,110680,Sunday
2021-11-07 10:31:00,Noname,Rainforest,74840,Sunday
2021-11-07 12:09:00,Noname,Rainforest,87708,Sunday
2021-11-07 12:11:00,The Garden,Make a Wish,108117,Sunday
2021-11-07 12:13:00,Zotiyac,Siccmade,83217,Sunday
2021-11-07 12:16:00,Jadeci,Clone me,150977,Sunday
2021-11-07 12:18:00,ghostofblu,STARVE,159608,Sunday
2021-11-07 12:22:00,City Morgue,DRAINO (feat. Denzel Curry),202613,Sunday
2021-11-07 12:25:00,83HADES,RUNTZ FREESTYLE,229820,Sunday
2021-11-07 12:27:00,Afourteen,Schmuck,108299,Sunday
2021-11-07 12:30:00,Jadeci,Nine,122276,Sunday
2021-11-07 12:32:00,Killstation,Broken,126364,Sunday
2021-11-07 12:35:00,Terror Reid,Dead to Me,191984,Sunday
2021-11-07 12:39:00,Lilbeefroast,Kill It,196675,Sunday
2021-11-07 12:42:00,93FEETOFSMOKE,fruit,178795,Sunday
2021-11-07 12:45:00,Kamiyada+,SOCKS5,184785,Sunday
2021-11-07 12:47:00,Zotiyac,Price Of A Body,163467,Sunday
2021-11-07 12:49:00,$NOT,Human (feat. Night Lovell),105810,Sunday
2021-11-08 05:33:00,$NOT,Human (feat. Night Lovell),66437,Monday
2021-11-08 05:35:00,City Morgue,HURTWORLD '99,135977,Monday
2021-11-08 05:37:00,Zotiyac,Jungle Book Freestyle,120933,Monday
2021-11-08 05:40:00,Jadeci,Serotonin Ghost,141410,Monday
2021-11-08 05:42:00,DrownMili,March First,111500,Monday
2021-11-08 05:44:00,Evan the Red Headed,I'm Not Good at Sports,140042,Monday
2021-11-08 05:47:00,Ethan Ross,I'm Serious,175500,Monday
2021-11-08 05:49:00,SwuM,High,142014,Monday
2021-11-08 05:54:00,The Virus and Antidote,IronOxide,279651,Monday
2021-11-08 05:56:00,City Morgue,HOT SHELLS,134654,Monday
2021-11-08 06:00:00,Zotiyac,Born Killer 2,218451,Monday
2021-11-08 06:13:00,Getter,2 High (feat. $uicideboy$),61066,Monday
2021-11-08 06:18:00,Getter,2 High (feat. $uicideboy$),93044,Monday
2021-11-08 06:20:00,Jadeci,Crackinupyojaw,105684,Monday
2021-11-08 06:22:00,Lil Kaine,Hope,117122,Monday
2021-11-08 06:23:00,PHONK WALKER,Make Luxury,95992,Monday
2021-11-08 06:25:00,Joey the Kid,98' Honda,135784,Monday
2021-11-08 06:27:00,City Morgue,YELLOW PISS,121256,Monday
2021-11-08 06:30:00,Zotiyac,Choppa Talkin,167925,Monday
2021-11-08 06:33:00,Jadeci,"Suicide, Goodbye",147343,Monday
2021-11-08 06:34:00,Zotiyac,Choppa Talkin,862,Monday
2021-11-08 06:34:00,SPYDER550,GODDD MODE,0,Monday
2021-11-08 06:34:00,Jadeci,"Suicide, Goodbye",1064,Monday
2021-11-08 06:34:00,City Morgue,YELLOW PISS,1144,Monday
2021-11-08 06:34:00,Sadfriendd,UPPERCUTFREESTYLE,80063,Monday
2021-11-08 06:34:00,Sadfriendd,UPPERCUTFREESTYLE,1976,Monday
2021-11-08 06:36:00,Joey the Kid,98' Honda,135784,Monday
2021-11-08 06:39:00,City Morgue,YELLOW PISS,121256,Monday
2021-11-08 06:41:00,Zotiyac,Choppa Talkin,167925,Monday
2021-11-08 06:44:00,Jadeci,"Suicide, Goodbye",147343,Monday
2021-11-08 06:45:00,Sadfriendd,UPPERCUTFREESTYLE,80063,Monday
2021-11-08 06:57:00,SPYDER550,GODDD MODE,111176,Monday
2021-11-08 12:38:00,SPYDER550,GODDD MODE,112364,Monday
2021-11-08 12:40:00,Sista Mas,Hoez,166426,Monday
2021-11-08 12:43:00,KIDx,GEEKZ,157711,Monday
2021-11-08 12:45:00,6YNTHMANE,TRIPLESIX MEMPHIS,117164,Monday
2021-11-08 12:48:00,Jupiluxe,"Coastal Love, Playboy",165500,Monday
2021-11-08 12:52:00,Getter,Bury Me,281520,Monday
2021-11-08 12:54:00,Zotiyac,What Typa Shit,112568,Monday
2021-11-08 12:56:00,City Morgue,16 TOES,103786,Monday
2021-11-08 12:58:00,CHRIST DILLINGER,ALASKA,123578,Monday
2021-11-08 13:00:00,Jadeci,Chrome,123067,Monday
2021-11-08 13:03:00,City Morgue,Gravehop187,176173,Monday
2021-11-08 13:06:00,Zotiyac,Bottled In,160494,Monday
2021-11-08 13:08:00,Jadeci,Psych,127618,Monday
2021-11-08 13:10:00,Thepoolboi,SOURPATCH,96085,Monday
2021-11-08 13:11:00,NYCL KAI,Incredible (feat. ZillaKami and $NOT),87874,Monday
2021-11-08 13:14:00,Rare Akuma,LIBERATE MY SOUL AS I REGAIN MY SANITY.,152000,Monday
2021-11-08 13:16:00,Getter,ADHD,131983,Monday
2021-11-08 13:18:00,City Morgue,CABIN IN THE WOODS,128917,Monday
2021-11-08 13:20:00,Zotiyac,Glock 43,129243,Monday
2021-11-08 13:22:00,Jadeci,Lord of the catacombs,99737,Monday
2021-11-08 13:23:00,TrippyThaKid,Nos Monster,98686,Monday
2021-11-08 13:27:00,Kamiyada+,RETRIBUTION,206473,Monday
2021-11-08 13:30:00,TrapTree,Who Frontin',167209,Monday
2021-11-08 13:32:00,Zotiyac,Get Up (Freestyle),159008,Monday
2021-11-08 13:45:00,Eddy Baker,Built to Destroy,99837,Monday
2021-11-08 17:15:00,Eddy Baker,Built to Destroy,67439,Monday
2021-11-08 17:16:00,City Morgue,66SLAVS,114053,Monday
2021-11-08 17:18:00,Jadeci,Used to it,118653,Monday
2021-11-08 17:21:00,Warlord Colossus,Blade Runner,158769,Monday
2021-11-08 17:32:00,JKER,CANT HAVE IT,66240,Monday
2021-11-09 06:19:00,JKER,CANT HAVE IT,60913,Tuesday
2021-11-09 06:22:00,83HADES,2083,188965,Tuesday
2021-11-09 06:24:00,Haarper,Drop It Like It's Hot!,135988,Tuesday
2021-11-09 06:26:00,City Morgue,HURTWORLD '99,135977,Tuesday
2021-11-09 06:28:00,Zotiyac,Jungle Book Freestyle,120933,Tuesday
2021-11-09 06:31:00,Jadeci,Serotonin Ghost,141410,Tuesday
2021-11-09 06:33:00,DrownMili,March First,111500,Tuesday
2021-11-09 06:34:00,Evan the Red Headed,I'm Not Good at Sports,59762,Tuesday
2021-11-09 06:35:00,Evan the Red Headed,I'm Not Good at Sports,80338,Tuesday
2021-11-09 06:38:00,Ethan Ross,I'm Serious,175500,Tuesday
2021-11-09 06:40:00,SwuM,High,142014,Tuesday
2021-11-09 06:45:00,The Virus and Antidote,IronOxide,279651,Tuesday
2021-11-09 06:47:00,City Morgue,HOT SHELLS,134654,Tuesday
2021-11-09 06:53:00,Zotiyac,Born Killer 2,218451,Tuesday
2021-11-09 06:55:00,Getter,2 High (feat. $uicideboy$),153996,Tuesday
2021-11-09 06:57:00,Jadeci,Crackinupyojaw,105684,Tuesday
2021-11-09 06:59:00,Lil Kaine,Hope,117122,Tuesday
2021-11-09 07:00:00,PHONK WALKER,Make Luxury,95992,Tuesday
2021-11-09 07:03:00,Joey the Kid,98' Honda,135784,Tuesday
2021-11-09 07:05:00,City Morgue,YELLOW PISS,121256,Tuesday
2021-11-09 07:08:00,Zotiyac,Choppa Talkin,167925,Tuesday
2021-11-09 07:10:00,Jadeci,"Suicide, Goodbye",147343,Tuesday
2021-11-09 07:11:00,Sadfriendd,UPPERCUTFREESTYLE,80063,Tuesday
2021-11-09 07:15:00,SPYDER550,GODDD MODE,223365,Tuesday
2021-11-09 07:18:00,Sista Mas,Hoez,166426,Tuesday
2021-11-09 07:21:00,KIDx,GEEKZ,157711,Tuesday
2021-11-09 07:22:00,6YNTHMANE,TRIPLESIX MEMPHIS,117164,Tuesday
2021-11-09 07:25:00,Jupiluxe,"Coastal Love, Playboy",165500,Tuesday
2021-11-09 07:39:00,Getter,Bury Me,229034,Tuesday
2021-11-09 17:29:00,Getter,Bury Me,52898,Tuesday
2021-11-09 17:31:00,Zotiyac,Disarm You,127943,Tuesday
2021-11-09 17:34:00,JELEEL!,SHOWTIME!,120032,Tuesday
2021-11-09 17:35:00,Afourteen,USA,90094,Tuesday
2021-11-09 17:36:00,Evan the Red Headed,Hands on My Head,64704,Tuesday
2021-11-09 17:39:00,Ramirez,Psycho On The Loose,18215,Tuesday
2021-11-09 17:39:00,SpotemGottem,SRT,150884,Tuesday
2021-11-10 06:08:00,Ramirez,Psycho On The Loose,90596,Wednesday
2021-11-10 06:10:00,JPEGMAFIA,BBW,96081,Wednesday
2021-11-10 06:11:00,Levi Carter,Sophisticated Intellect,95435,Wednesday
2021-11-10 06:15:00,Playboi Carti,Control,197789,Wednesday
2021-11-10 06:18:00,clipping.,True Believer,224677,Wednesday
2021-11-10 06:21:00,Baby Keem,pink panties,163508,Wednesday
2021-11-10 06:21:00,Trippie Redd,New Money,0,Wednesday
2021-11-10 06:23:00,Zotiyac,Be Right There,138203,Wednesday
2021-11-10 06:26:00,FREEWILL,Handlebars,129986,Wednesday
2021-11-10 06:28:00,City Morgue,MUTT B,120000,Wednesday
2021-11-10 06:31:00,Auxxk,Bag Back,201132,Wednesday
2021-11-10 06:33:00,Afourteen,Tonsil,101046,Wednesday
2021-11-10 06:38:00,Tabby,SEQUEL!,227930,Wednesday
2021-11-10 06:40:00,Freddie Dredd,Waste,84976,Wednesday
2021-11-10 06:42:00,Kamiyada+,DC Sniper,151384,Wednesday
2021-11-10 06:44:00,Lil Kapow,Percs in My Pina Colada,110001,Wednesday
2021-11-10 06:47:00,Zotiyac,DOLO,190216,Wednesday
2021-11-10 06:50:00,Jasiah,Art of War (feat. Denzel Curry & Rico Nasty),186457,Wednesday
2021-11-10 06:51:00,Cochise,POCKET ROCKET,39905,Wednesday
2021-11-10 07:12:00,Cochise,POCKET ROCKET,91595,Wednesday
2021-11-10 07:14:00,Fukkit,Mincemeat,101634,Wednesday
2021-11-10 07:17:00,Cemetery Drive,FALCO,168002,Wednesday
2021-11-10 07:19:00,Jadeci,Clone me,150977,Wednesday
2021-11-10 07:22:00,Lil Darkie,SLUTS WIT NUTS,177000,Wednesday
2021-11-10 07:24:00,Thouxanbanfauni,Bust Back (feat. Gavo & MDMA),98175,Wednesday
2021-11-10 07:27:00,Anton Suda,STRESS,181745,Wednesday
2021-11-10 07:28:00,JERHELL,Staryu,61605,Wednesday
2021-11-10 12:55:00,JERHELL,Staryu,10817,Wednesday
2021-11-10 12:57:00,Joey the Kid,98' Honda,135784,Wednesday
2021-11-10 13:00:00,LXXIV,M.I.A. Freestyle,172943,Wednesday
2021-11-10 13:02:00,Afourteen,Respawn,112941,Wednesday
2021-11-10 13:04:00,Juice WRLD,Syphilis,131761,Wednesday
2021-11-10 13:06:00,JERHELL,Staryu,103732,Wednesday
2021-11-10 13:09:00,Ethan Ross,I'm Serious,175500,Wednesday
2021-11-10 13:11:00,SALEM,Capulets,116419,Wednesday
2021-11-10 13:12:00,Evan the Red Headed,Hands on My Head,64704,Wednesday
2021-11-10 13:13:00,Afourteen,Tonsil,101046,Wednesday
2021-11-10 13:15:00,Freddie Dredd,Stunna,87785,Wednesday
2021-11-10 13:16:00,NYCL KAI,Incredible (feat. ZillaKami and $NOT),87874,Wednesday
2021-11-10 13:18:00,JPEGMAFIA,Puff Daddy,127335,Wednesday
2021-11-10 13:21:00,clipping.,The Show,184853,Wednesday
2021-11-10 13:23:00,SpotemGottem,Beat Box,87798,Wednesday
2021-11-10 13:23:00,Paris Texas,HEAVY METAL,9317,Wednesday
2021-11-10 13:25:00,SpotemGottem,Beat Box,110497,Wednesday
2021-11-10 13:28:00,Paris Texas,HEAVY METAL,159652,Wednesday
2021-11-10 13:30:00,Anton Prada,Pray to ME,134000,Wednesday
2021-11-10 13:37:00,Lil Darkie,SWAMP,270882,Wednesday
2021-11-10 13:39:00,Wasteey Monroe,Get It (feat. Tay-K),31830,Wednesday
2021-11-10 13:39:00,Sinizter,MAX PAYNE,121162,Wednesday
2021-11-10 13:44:00,OCD,Hearse Trip,219024,Wednesday
2021-11-10 13:46:00,Bass Santana,iPhone 6,141639,Wednesday
2021-11-10 13:47:00,Boobie Lootaveli,Grandmas Boy,88685,Wednesday
2021-11-10 13:52:00,JPEGMAFIA,Does This Ski Mask Make Me Look Fat?,267929,Wednesday
2021-11-10 13:53:00,Freddie Dredd,Waste,84976,Wednesday
2021-11-10 13:56:00,Tay-K,After You,135413,Wednesday
2021-11-10 13:58:00,Wendigo,ICED OUT 50 CAL,167819,Wednesday
2021-11-10 14:01:00,Cemetery Drive,FALCO,168002,Wednesday
2021-11-10 14:04:00,Lilbeefroast,Kill It,196675,Wednesday
2021-11-10 14:08:00,Tabby,SEQUEL!,227930,Wednesday
2021-11-10 14:10:00,DrownMili,March First,111500,Wednesday
2021-11-10 14:13:00,Shofu,Tom Nook,168986,Wednesday
2021-11-10 14:15:00,ImDontai,Balls in My Face,147614,Wednesday
2021-11-10 14:18:00,Evan the Red Headed,I'm Not Good at Sports,140042,Wednesday
2021-11-10 14:21:00,clipping.,Shooter,209133,Wednesday
2021-11-10 14:23:00,Zotiyac,Jungle Book Freestyle,120933,Wednesday
2021-11-10 14:25:00,Raz Fresco,Cold Wave,127248,Wednesday
2021-11-10 14:27:00,Lil Kapow,Percs in My Pina Colada,110001,Wednesday
2021-11-10 14:29:00,KIDx,Hash Slinging Slasher,119999,Wednesday
2021-11-10 14:32:00,Emotional Xan,12 A.M.,144008,Wednesday
2021-11-10 14:33:00,Byemilo,Bleep Freestyle,95137,Wednesday
2021-11-10 14:44:00,Warlord Colossus,Blade Runner,22301,Wednesday
2021-11-10 21:19:00,Aminé,NEO,123983,Wednesday
2021-11-10 21:24:00,Baby Keem,trademark usa,270653,Wednesday
2021-11-10 21:26:00,Aminé,Charmander,131883,Wednesday
2021-11-10 21:29:00,Ameer Vann,Keep Your Distance,1535,Wednesday
2021-11-10 21:29:00,Playboi Carti,Sky,193234,Wednesday
2021-11-10 21:32:00,Playboi Carti,Sky,193234,Wednesday
2021-11-10 21:36:00,Trippie Redd,Miss The Rage (feat. Playboi Carti),236883,Wednesday
2021-11-10 21:40:00,Playboi Carti,Fell In Luv (feat. Bryson Tiller),206333,Wednesday
2021-11-10 21:42:00,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800,Wednesday
2021-11-10 21:45:00,Playboi Carti,Magnolia,181812,Wednesday
2021-11-10 21:49:00,Trippie Redd,Miss The Rage (feat. Playboi Carti),236883,Wednesday
2021-11-10 21:52:00,Playboi Carti,Vamp Anthem,124088,Wednesday
2021-11-10 22:02:00,Playboi Carti,Location,36844,Wednesday
2021-11-11 06:37:00,Playboi Carti,Location,132190,Thursday
2021-11-11 06:40:00,Mustard,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",174100,Thursday
2021-11-11 06:42:00,Playboi Carti,ILoveUIHateU,135122,Thursday
2021-11-11 06:46:00,Playboi Carti,Long Time - Intro,211767,Thursday
2021-11-11 06:50:00,Playboi Carti,wokeuplikethis*,235535,Thursday
2021-11-11 06:52:00,Drake,Pain 1993 (with Playboi Carti),149073,Thursday
2021-11-11 06:56:00,Playboi Carti,Stop Breathing,218943,Thursday
2021-11-11 06:59:00,Playboi Carti,R.I.P.,192026,Thursday
2021-11-11 07:03:00,Playboi Carti,Flex,240459,Thursday
2021-11-11 07:06:00,Playboi Carti,@ MEH,166799,Thursday
2021-11-11 07:09:00,Playboi Carti,Rockstar Made,193562,Thursday
2021-11-11 07:12:00,Playboi Carti,FlatBed Freestyle,193973,Thursday
2021-11-11 07:19:00,Playboi Carti,Yah Mean,165642,Thursday
2021-11-11 07:21:00,Lil Yachty,Get Dripped (feat. Playboi Carti),158769,Thursday
2021-11-11 07:23:00,Playboi Carti,Go2DaMoon (feat. Kanye West),119723,Thursday
2021-11-11 07:26:00,Playboi Carti,Foreign,142893,Thursday
2021-11-11 07:28:00,Playboi Carti,New Choppa,126039,Thursday
2021-11-11 07:38:00,Lana Del Rey,Summer Bummer (feat. A$AP Rocky & Playboi Carti),11158,Thursday
2021-11-11 09:42:00,Lana Del Rey,Summer Bummer (feat. A$AP Rocky & Playboi Carti),249631,Thursday
2021-11-11 09:44:00,Quality Control,100 Racks (Offset feat. Playboi Carti),157645,Thursday
2021-11-11 09:47:00,Gunna,Same Yung Nigga (feat. Playboi Carti),180931,Thursday
2021-11-11 09:51:00,Pi’erre Bourne,Switching Lanes (feat. Playboi Carti),190079,Thursday
2021-11-11 09:54:00,Playboi Carti,Broke Boi,189321,Thursday
2021-11-11 09:58:00,A$AP Mob,"Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)",218946,Thursday
2021-11-11 10:11:00,A$AP Mob,"Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)",79740,Thursday
2021-11-11 11:41:00,A$AP Mob,"Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)",142551,Thursday
2021-11-11 11:42:00,A$AP Mob,"Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)",9770,Thursday
2021-11-11 11:44:00,ABRA,Unlock It (feat. Playboi Carti),123232,Thursday
2021-11-11 11:52:00,ABRA,Unlock It (feat. Playboi Carti),20638,Thursday
2021-11-11 11:57:00,Lil Uzi Vert,Of Course We Ghetto Flowers (feat. Playboi Carti & Offset),261968,Thursday
2021-11-11 12:01:00,A$AP Mob,"Walk On Water (feat. A$AP Twelvyy, A$AP Ant, A$AP Nast, A$AP Ferg & Playboi Carti)",236226,Thursday
2021-11-11 12:04:00,Playboi Carti,Sky,193234,Thursday
2021-11-11 12:08:00,Trippie Redd,Miss The Rage (feat. Playboi Carti),236883,Thursday
2021-11-11 12:11:00,Playboi Carti,Fell In Luv (feat. Bryson Tiller),206333,Thursday
2021-11-11 12:14:00,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800,Thursday
2021-11-11 12:17:00,Playboi Carti,Magnolia,181812,Thursday
2021-11-11 12:31:00,Trippie Redd,Miss The Rage (feat. Playboi Carti),188266,Thursday
2021-11-11 18:47:00,Trippie Redd,Miss The Rage (feat. Playboi Carti),49700,Thursday
2021-11-11 18:49:00,Playboi Carti,Vamp Anthem,124088,Thursday
2021-11-11 18:51:00,Playboi Carti,Location,168764,Thursday
2021-11-11 18:54:00,Mustard,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",174100,Thursday
2021-11-11 18:57:00,Playboi Carti,ILoveUIHateU,135122,Thursday
2021-11-11 19:00:00,Playboi Carti,Long Time - Intro,211767,Thursday
2021-11-11 19:04:00,Playboi Carti,wokeuplikethis*,235535,Thursday
2021-11-11 19:07:00,Drake,Pain 1993 (with Playboi Carti),149073,Thursday
2021-11-11 19:10:00,Playboi Carti,Stop Breathing,218943,Thursday
2021-11-11 19:13:00,Playboi Carti,R.I.P.,192026,Thursday
2021-11-11 19:18:00,Playboi Carti,Flex,240459,Thursday
2021-11-11 19:21:00,Playboi Carti,@ MEH,166799,Thursday
2021-11-11 19:24:00,Playboi Carti,Rockstar Made,193562,Thursday
2021-11-11 19:26:00,Playboi Carti,FlatBed Freestyle,116702,Thursday
2021-11-11 21:20:00,Eccodroid,Enjoy the View,212185,Thursday
2021-11-11 21:24:00,AURAGRAPH,Semitropic 2000,200482,Thursday
2021-11-11 21:27:00,Duett,Gallery,222958,Thursday
2021-11-11 21:33:00,Projecteur,Astra Vision,309333,Thursday
2021-11-11 21:37:00,VAAV Social Club,OldBeat,270043,Thursday
2021-11-11 21:39:00,Tupperwave,Waterfall Rainbows,113686,Thursday
2021-11-11 21:41:00,L a z u l i _ y e l l o w,Bodega-Mega,121280,Thursday
2021-11-11 21:46:00,Dan Mason ダン·メイソン,Melatonin High - Rework 2021,279987,Thursday
2021-11-11 21:50:00,Surfing,Burswood,250730,Thursday
2021-11-11 21:52:00,ぬいぐるみクレヨン Lush Crayon,Heathrow,144150,Thursday
2021-11-11 21:55:00,oDDling,Vivid,170379,Thursday
2021-11-11 21:58:00,Windows 96,Skysail,194863,Thursday
2021-11-11 22:02:00,Vaporwavez,Artifacts,226999,Thursday
2021-11-11 22:05:00,The Present Sound,Dreams of Yesterday,186542,Thursday
2021-11-11 22:10:00,Ancient Fan Death Studios,A Moonlit Cruise,292062,Thursday
2021-11-11 22:14:00,AURAGRAPH,Lucid,207333,Thursday
2021-11-11 22:17:00,Klasey Jones,Escape From Reality,193098,Thursday
2021-11-11 22:29:00,incndscnt,alright,112722,Thursday
2021-11-12 03:18:00,incndscnt,alright,182419,Friday
2021-11-12 03:21:00,ESPRIT 空想,Warmpop,172374,Friday
2021-11-12 03:25:00,Nmesh,A Face Without Eyes,253671,Friday
2021-11-12 03:28:00,Trippie Redd,Molly Hearts,162960,Friday
2021-11-12 03:31:00,Trippie Redd,MP5 (feat. SoFaygo),160000,Friday
2021-11-12 03:33:00,Trippie Redd,Finish Line,142654,Friday
2021-11-12 03:36:00,Trippie Redd,Holy Smokes (feat. Lil Uzi Vert),181714,Friday
2021-11-12 03:39:00,Trippie Redd,Super Cell,161027,Friday
2021-11-12 03:43:00,Trippie Redd,Miss The Rage (feat. Playboi Carti),236883,Friday
2021-11-12 03:45:00,Trippie Redd,Supernatural,140832,Friday
2021-11-12 03:48:00,Trippie Redd,Demon Time (feat. Ski Mask The Slump God),159452,Friday
2021-11-12 03:51:00,Trippie Redd,Matt Hardy 999 (feat. Juice WRLD),188025,Friday
2021-11-12 03:54:00,Trippie Redd,Vibes,124060,Friday
2021-11-12 03:57:00,Trippie Redd,New Money,144009,Friday
2021-11-12 03:59:00,Trippie Redd,Danny Phantom (feat. XXXTENTACION),136377,Friday
2021-11-12 04:01:00,Trippie Redd,Space Time,119957,Friday
2021-11-12 04:03:00,Trippie Redd,Baki,147096,Friday
2021-11-12 04:05:00,Trippie Redd,iPhone,121700,Friday
2021-11-12 04:10:00,Trippie Redd,Rich MF (feat. Polo G & Lil Durk),247714,Friday
2021-11-12 04:14:00,Trippie Redd,"Captain Crunch (feat. Sada Baby, Babyface Ray, & Icewear Vezzo)",250065,Friday
2021-11-12 04:16:00,Trippie Redd,Molly Hearts,162960,Friday
2021-11-12 04:19:00,Trippie Redd,MP5 (feat. SoFaygo),160000,Friday
2021-11-12 04:22:00,Trippie Redd,Finish Line,142654,Friday
2021-11-12 04:25:00,Trippie Redd,Holy Smokes (feat. Lil Uzi Vert),181714,Friday
2021-11-12 04:27:00,Trippie Redd,Super Cell,161027,Friday
2021-11-12 04:31:00,Trippie Redd,Miss The Rage (feat. Playboi Carti),236883,Friday
2021-11-12 04:34:00,Trippie Redd,Supernatural,140832,Friday
2021-11-12 04:36:00,Trippie Redd,Demon Time (feat. Ski Mask The Slump God),159452,Friday
2021-11-12 04:42:00,Trippie Redd,Matt Hardy 999 (feat. Juice WRLD),188025,Friday
2021-11-12 04:44:00,Trippie Redd,Vibes,124060,Friday
2021-11-12 04:47:00,Trippie Redd,New Money,144009,Friday
2021-11-12 04:49:00,Trippie Redd,Danny Phantom (feat. XXXTENTACION),136377,Friday
2021-11-12 04:51:00,Trippie Redd,Space Time,119957,Friday
2021-11-12 04:53:00,Trippie Redd,Baki,147096,Friday
2021-11-12 04:55:00,Trippie Redd,iPhone,121700,Friday
2021-11-12 04:59:00,Trippie Redd,Rich MF (feat. Polo G & Lil Durk),247714,Friday
2021-11-12 05:04:00,Trippie Redd,"Captain Crunch (feat. Sada Baby, Babyface Ray, & Icewear Vezzo)",250065,Friday
2021-11-12 05:06:00,Trippie Redd,Molly Hearts,162960,Friday
2021-11-12 05:09:00,Trippie Redd,MP5 (feat. SoFaygo),160000,Friday
2021-11-12 05:11:00,Trippie Redd,Finish Line,142654,Friday
2021-11-12 05:14:00,Trippie Redd,Holy Smokes (feat. Lil Uzi Vert),181714,Friday
2021-11-12 05:17:00,Trippie Redd,Super Cell,161027,Friday
2021-11-12 05:21:00,Trippie Redd,Miss The Rage (feat. Playboi Carti),236883,Friday
2021-11-12 05:23:00,Trippie Redd,Supernatural,140832,Friday
2021-11-12 05:26:00,Trippie Redd,Demon Time (feat. Ski Mask The Slump God),159452,Friday
2021-11-12 05:29:00,Trippie Redd,Matt Hardy 999 (feat. Juice WRLD),188025,Friday
2021-11-12 05:31:00,Trippie Redd,Vibes,124060,Friday
2021-11-12 05:34:00,Trippie Redd,New Money,144009,Friday
2021-11-12 05:36:00,Trippie Redd,Danny Phantom (feat. XXXTENTACION),136377,Friday
2021-11-12 05:38:00,Trippie Redd,Space Time,119957,Friday
2021-11-12 05:40:00,Trippie Redd,Baki,147096,Friday
2021-11-12 05:42:00,Trippie Redd,iPhone,121700,Friday
2021-11-12 05:47:00,Trippie Redd,Rich MF (feat. Polo G & Lil Durk),247714,Friday
2021-11-12 05:51:00,Trippie Redd,"Captain Crunch (feat. Sada Baby, Babyface Ray, & Icewear Vezzo)",250065,Friday
2021-11-12 05:53:00,Trippie Redd,Molly Hearts,162960,Friday
2021-11-12 05:56:00,Trippie Redd,MP5 (feat. SoFaygo),160000,Friday
2021-11-12 05:58:00,Trippie Redd,Finish Line,142654,Friday
2021-11-12 06:01:00,Trippie Redd,Holy Smokes (feat. Lil Uzi Vert),181714,Friday
2021-11-12 06:04:00,Trippie Redd,Super Cell,161027,Friday
2021-11-12 06:08:00,Trippie Redd,Miss The Rage (feat. Playboi Carti),236883,Friday
2021-11-12 06:10:00,Trippie Redd,Supernatural,140832,Friday
2021-11-12 06:13:00,Trippie Redd,Demon Time (feat. Ski Mask The Slump God),159452,Friday
2021-11-12 06:16:00,Trippie Redd,Matt Hardy 999 (feat. Juice WRLD),188025,Friday
2021-11-12 06:18:00,Trippie Redd,Vibes,124060,Friday
2021-11-12 06:21:00,Trippie Redd,New Money,144009,Friday
2021-11-12 06:23:00,Trippie Redd,Danny Phantom (feat. XXXTENTACION),136377,Friday
2021-11-12 06:25:00,Trippie Redd,Space Time,119957,Friday
2021-11-12 06:27:00,Trippie Redd,Baki,147096,Friday
2021-11-12 06:29:00,Trippie Redd,iPhone,121700,Friday
2021-11-12 06:34:00,Trippie Redd,Rich MF (feat. Polo G & Lil Durk),244896,Friday
2021-11-12 06:36:00,JPEGMAFIA,1539 N. Calvert,157258,Friday
2021-11-12 06:39:00,JPEGMAFIA,Real Nega,150933,Friday
2021-11-12 06:42:00,JPEGMAFIA,Thug Tears,198310,Friday
